fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-08,Car-08,1,B-03,Exit,Totalschaden,2025-01-07 09:46:30.755+01,84b31b00000b8072
PO-06,BOSP,1,WS-03,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:46:31.208+01,84b31b00000b818d
PO-05,Car-05,1,WS-05,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:46:46.165+01,84b31b00000b8062
PO-05,Car-05,1,WS-04,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:46:46.165+01,84b31b00000b8062
PO-06,BOSP,1,B-03,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:46:46.33+01,84b31b00000b818d
PO-06,BOSP,1,B-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:47:00.957+01,84b31b00000b818d
PO-06,BOSP,1,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:47:00.957+01,84b31b00000b818d
PO-06,BOSP,1,B-Transfer,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:47:00.957+01,84b31b00000b818d
PO-06,BOSP,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:47:00.957+01,84b31b00000b818d
PO-06,RT,2,WS-03,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:47:16.119+01,84b31b00000b8194
PO-08,Car-08,1,B-03,Entry,Totalschaden,2025-01-07 09:47:46.229+01,84b31b00000b8072
PO-05,RT,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:47:46.549+01,84b31b00000b80b5
PO-06,RT,2,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:01.022+01,84b31b00000b8194
PO-06,Car-06,1,B-04,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:01.246+01,84b31b00000b806c
PO-06,Car-06,1,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:01.246+01,84b31b00000b806c
PO-03,CORE,1,B-04,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:01.542+01,84b31b00000b80b1
PO-03,CORE,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:01.542+01,84b31b00000b80b1
PO-06,RT,2,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:15.876+01,84b31b00000b8194
PO-05,RT,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:48:16.336+01,84b31b00000b80b5
PO-05,SSA,2,WS-05,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 09:48:15.85+01,84b31b00000b80bb
PO-06,Car-06,1,WS-04,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:46.172+01,84b31b00000b806c
PO-06,Car-06,1,B-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:46.172+01,84b31b00000b806c
PO-09,Car-09,1,Goods-In,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:46.505+01,84b31b00000b807c
PO-09,Car-09,1,B-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:46.505+01,84b31b00000b807c
PO-05,SSA,2,WS-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:49:00.74+01,84b31b00000b80bb
PO-04,BOSP,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:49:01.49+01,84b31b00000b8091
PO-07,BOSP,1,WS-03,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:48:45.892+01,84b31b00000b8118
PO-03,CORE,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:15.904+01,84b31b00000b80b1
PO-03,CORE,1,B-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:15.904+01,84b31b00000b80b1
PO-05,SSA,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:49:16.1+01,84b31b00000b80bb
PO-06,CORE,1,WS-04,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:16.096+01,84b31b00000b8119
PO-06,BOSP,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:30.719+01,84b31b00000b818d
PO-05,RT,2,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:49:30.886+01,84b31b00000b80b5
PO-05,RT,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:49:30.886+01,84b31b00000b80b5
PO-06,RT,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:30.95+01,84b31b00000b8194
PO-06,RT,2,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:30.95+01,84b31b00000b8194
PO-07,BOSP,1,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:31.497+01,84b31b00000b8118
PO-07,BOSP,1,B-Transfer,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:31.497+01,84b31b00000b8118
PO-07,BOSP,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:31.497+01,84b31b00000b8118
PO-03,CORE,1,B-04,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:35.27+01,84b31b00000b80b1
PO-03,CORE,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:35.27+01,84b31b00000b80b1
PO-06,BOSP,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:45.817+01,84b31b00000b818d
PO-03,CORE,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:00.955+01,84b31b00000b80b1
PO-03,CORE,1,B-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:00.955+01,84b31b00000b80b1
PO-07,RT,2,WS-03,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:49:46.433+01,84b31b00000b817b
PO-06,Car-06,1,B-05,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:15.772+01,84b31b00000b806c
PO-06,Car-06,1,WS-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:15.772+01,84b31b00000b806c
PO-04,BOSP,1,Goods-Out,Entry,Totalschaden,2025-01-07 09:50:15.979+01,84b31b00000b8091
PO-07,RT,2,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:16.553+01,84b31b00000b817b
PO-06,CORE,1,WS-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:31.644+01,84b31b00000b8119
PO-06,CORE,1,B-Transfer,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:31.644+01,84b31b00000b8119
PO-06,CORE,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:31.644+01,84b31b00000b8119
PO-07,RT,2,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:32.35+01,84b31b00000b817b
PO-05,BSA,2,WS-05,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 09:50:30.994+01,84b31b00000b8171
PO-07,RT,2,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:45.854+01,84b31b00000b817b
PO-09,Car-09,1,WS-03,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:46.026+01,84b31b00000b807c
PO-09,Car-09,1,Goods-In,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:50:46.026+01,84b31b00000b807c
PO-05,SSA,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:50:46.146+01,84b31b00000b80bb
PO-09,Car-09,1,B-03,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:51:00.901+01,84b31b00000b807c
PO-09,Car-09,1,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:51:00.901+01,84b31b00000b807c
PO-04,FT,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:51:01.843+01,84b31b00000b813e
PO-07,RT,2,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:51:01.929+01,84b31b00000b817b
PO-05,Car-05,1,WS-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:51:15.83+01,84b31b00000b8062
PO-09,Car-09,1,WS-03,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:51:15.988+01,84b31b00000b807c
PO-09,Car-09,1,B-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:51:15.988+01,84b31b00000b807c
PO-05,SSA,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:51:16.179+01,84b31b00000b80bb
PO-03,CORE,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:51:30.954+01,84b31b00000b80b1
PO-08,Car-08,1,WS-03,Entry,Totalschaden,2025-01-07 09:51:31.65+01,84b31b00000b8072
PO-08,Car-08,1,B-03,Exit,Totalschaden,2025-01-07 09:51:31.65+01,84b31b00000b8072
PO-08,BOSP,1,WS-03,Generation,Totalschaden,2025-01-07 09:51:16.097+01,84b31b00000b809b
PO-06,Car-06,1,WS-05,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:51:46.007+01,84b31b00000b806c
PO-06,Car-06,1,B-05,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:51:46.007+01,84b31b00000b806c
PO-05,Car-05,1,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:51:46.311+01,84b31b00000b8062
PO-05,BSA,2,WS-05,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:51:46.425+01,84b31b00000b8171
PO-05,BSA,2,B-Transfer,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 09:51:46.425+01,84b31b00000b8171
PO-05,BSA,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:51:46.425+01,84b31b00000b8171
PO-04,FT,1,B-Transfer,Entry,Totalschaden,2025-01-07 09:52:00.801+01,84b31b00000b813e
PO-08,BOSP,1,WS-03,Exit,Totalschaden,2025-01-07 09:52:01.597+01,84b31b00000b809b
PO-05,Car-05,1,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:52:05.348+01,84b31b00000b8062
PO-07,CORE,1,WS-04,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:52:01.629+01,84b31b00000b8170
PO-03,Car-03,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:52:15.781+01,84b31b00000b805c
PO-07,RT,2,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:52:15.864+01,84b31b00000b817b
PO-03,CORE,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:52:16.188+01,84b31b00000b80b1
PO-05,Car-05,1,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:52:16.191+01,84b31b00000b8062
PO-08,Car-08,1,WS-03,Exit,Totalschaden,2025-01-07 09:52:16.357+01,84b31b00000b8072
PO-09,Car-09,1,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:52:16.6+01,84b31b00000b807c
PO-08,BOSP,1,B-Transfer,Entry,Totalschaden,2025-01-07 09:52:30.949+01,84b31b00000b809b
PO-03,Car-03,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:52:45.903+01,84b31b00000b805c
PO-09,Car-09,1,B-03,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:52:46.104+01,84b31b00000b807c
PO-08,Car-08,1,WS-03,Entry,Totalschaden,2025-01-07 09:52:46.18+01,84b31b00000b8072
PO-07,RT,2,B-04,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:52:46.487+01,84b31b00000b817b
PO-07,RT,2,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:53:01.592+01,84b31b00000b817b
PO-07,RT,2,B-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:53:01.592+01,84b31b00000b817b
PO-08,BAT,1,WS-03,Generation,Totalschaden,2025-01-07 09:52:45.981+01,84b31b00000b8159
PO-07,CORE,1,WS-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:53:16.458+01,84b31b00000b8170
PO-08,BAT,1,WS-03,Exit,Totalschaden,2025-01-07 09:53:31.103+01,84b31b00000b8159
PO-07,CORE,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:53:31.736+01,84b31b00000b8170
PO-08,BOSP,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:53:45.739+01,84b31b00000b809b
PO-06,Car-06,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:53:46.399+01,84b31b00000b806c
PO-06,Car-06,1,WS-05,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:53:46.399+01,84b31b00000b806c
PO-08,RT,2,WS-03,Generation,Totalschaden,2025-01-07 09:54:01.285+01,84b31b00000b8082
PO-07,BOSP,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:54:01.443+01,84b31b00000b8118
PO-07,BOSP,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:54:01.443+01,84b31b00000b8118
PO-07,RT,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:54:01.484+01,84b31b00000b817b
PO-07,RT,2,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:54:01.484+01,84b31b00000b817b
PO-07,RT,2,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:54:16.026+01,84b31b00000b817b
PO-08,RT,2,WS-03,Exit,Totalschaden,2025-01-07 09:54:16.132+01,84b31b00000b8082
PO-08,RT,2,B-Transfer,Generation,Totalschaden,2025-01-07 09:54:16.132+01,84b31b00000b8082
PO-08,RT,2,B-Transfer,Entry,Totalschaden,2025-01-07 09:54:16.132+01,84b31b00000b8082
PO-03,Car-03,1,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:54:16.254+01,84b31b00000b805c
PO-04,BOSP,1,Goods-Out,Exit,Totalschaden,2025-01-07 09:54:16.311+01,84b31b00000b8091
PO-06,BSA,2,B-Transfer,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:54:15.99+01,84b31b00000b80b6
PO-07,RT,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:54:30.928+01,84b31b00000b817b
PO-03,Car-03,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:54:31.272+01,84b31b00000b805c
PO-08,BOSP,1,Goods-Out,Entry,Totalschaden,2025-01-07 09:54:31.308+01,84b31b00000b809b
PO-04,BOSP,1,Goods-Out,Entry,Totalschaden,2025-01-07 09:54:31.735+01,84b31b00000b8091
PO-07,BSA,2,B-03,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:47:01.498+01,84b31b00000b8155
PO-08,BAT,1,B-Transfer,Entry,Totalschaden,2025-01-07 09:55:01.707+01,84b31b00000b8159
PO-05,BSA,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:55:15.801+01,84b31b00000b8171
PO-08,RT,2,B-Transfer,Exit,Totalschaden,2025-01-07 09:55:15.863+01,84b31b00000b8082
PO-08,BAT,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:55:15.883+01,84b31b00000b8159
PO-08,FT,1,WS-03,Generation,Totalschaden,2025-01-07 09:55:01.163+01,84b31b00000b8083
PO-05,BSA,2,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:55:30.88+01,84b31b00000b8171
PO-08,RT,2,Goods-Out,Entry,Totalschaden,2025-01-07 09:55:31.014+01,84b31b00000b8082
PO-08,BAT,1,Goods-Out,Entry,Totalschaden,2025-01-07 09:55:31.341+01,84b31b00000b8159
PO-08,FT,1,WS-03,Exit,Totalschaden,2025-01-07 09:55:45.975+01,84b31b00000b8083
PO-06,BSA,2,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:56:00.734+01,84b31b00000b80b6
PO-06,BSA,2,B-04,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:56:00.734+01,84b31b00000b80b6
PO-06,BSA,2,B-04,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:56:00.734+01,84b31b00000b80b6
PO-08,Car-08,1,B-Transfer,Entry,Totalschaden,2025-01-07 09:56:00.992+01,84b31b00000b8072
PO-08,Car-08,1,WS-03,Exit,Totalschaden,2025-01-07 09:56:00.992+01,84b31b00000b8072
PO-09,Car-09,1,B-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:56:01.068+01,84b31b00000b807c
PO-04,FT,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:56:01.482+01,84b31b00000b813e
PO-06,BSA,2,B-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:56:15.966+01,84b31b00000b80b6
PO-09,Car-09,1,WS-03,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:56:15.979+01,84b31b00000b807c
PO-04,FT,1,B-Transfer,Entry,Totalschaden,2025-01-07 09:56:16.502+01,84b31b00000b813e
PO-06,BSA,2,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:56:30.821+01,84b31b00000b80b6
PO-08,Car-08,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:56:30.851+01,84b31b00000b8072
PO-10,Car-10,1,B-03,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:56:31.753+01,84b31b00000b807d
PO-08,Car-08,1,Goods-Out,Entry,Totalschaden,2025-01-07 09:56:46.049+01,84b31b00000b8072
PO-08,FT,1,B-Transfer,Entry,Totalschaden,2025-01-07 09:56:46.607+01,84b31b00000b8083
PO-04,FT,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:56:46.602+01,84b31b00000b813e
PO-09,BOSP,1,WS-03,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:56:46.641+01,84b31b00000b80b8
PO-08,FT,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:57:01.474+01,84b31b00000b8083
PO-04,FT,1,B-03,Entry,Totalschaden,2025-01-07 09:57:01.786+01,84b31b00000b813e
PO-04,FT,1,B-Transfer,Entry,Totalschaden,2025-01-07 09:57:15.881+01,84b31b00000b813e
PO-04,FT,1,B-03,Exit,Totalschaden,2025-01-07 09:57:15.881+01,84b31b00000b813e
PO-09,BOSP,1,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:57:16.038+01,84b31b00000b80b8
PO-09,BOSP,1,B-Transfer,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:57:16.038+01,84b31b00000b80b8
PO-09,BOSP,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:57:16.038+01,84b31b00000b80b8
PO-09,RT,2,WS-03,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:57:15.783+01,84b31b00000b80ac
PO-03,CORE,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:57:46.282+01,84b31b00000b80b1
PO-09,Car-09,1,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:57:46.312+01,84b31b00000b807c
PO-09,Car-09,1,WS-03,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:00.769+01,84b31b00000b807c
PO-09,BOSP,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:01.079+01,84b31b00000b80b8
PO-09,BOSP,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:01.079+01,84b31b00000b80b8
PO-09,RT,2,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:01.47+01,84b31b00000b80ac
PO-09,RT,2,B-Transfer,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:01.47+01,84b31b00000b80ac
PO-09,RT,2,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:01.47+01,84b31b00000b80ac
PO-08,FT,1,B-Transfer,Entry,Totalschaden,2025-01-07 09:58:01.549+01,84b31b00000b8083
PO-03,CORE,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:01.713+01,84b31b00000b80b1
PO-10,Car-10,1,WS-03,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:58:16.297+01,84b31b00000b807d
PO-08,FT,1,Goods-Out,Entry,Totalschaden,2025-01-07 09:58:31.131+01,84b31b00000b8083
PO-08,FT,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:58:31.131+01,84b31b00000b8083
PO-10,Car-10,1,B-03,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:58:31.425+01,84b31b00000b807d
PO-09,BOSP,1,WS-03,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:45.784+01,84b31b00000b80b8
PO-09,BOSP,1,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:45.784+01,84b31b00000b80b8
PO-04,FT,1,Goods-Out,Entry,Totalschaden,2025-01-07 09:58:46.361+01,84b31b00000b813e
PO-04,FT,1,B-Transfer,Exit,Totalschaden,2025-01-07 09:58:46.361+01,84b31b00000b813e
PO-09,RT,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:46.649+01,84b31b00000b80ac
PO-09,RT,2,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:58:46.649+01,84b31b00000b80ac
PO-10,RT,2,WS-03,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 09:58:46.028+01,84b31b00000b80ba
PO-09,Car-09,1,WS-04,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:59:01.465+01,84b31b00000b807c
PO-09,Car-09,1,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:59:01.465+01,84b31b00000b807c
PO-09,BOSP,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:59:15.995+01,84b31b00000b80b8
PO-09,BOSP,1,WS-03,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:59:15.995+01,84b31b00000b80b8
PO-10,RT,2,WS-03,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:59:16.522+01,84b31b00000b80ba
PO-06,RT,2,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:59:30.719+01,84b31b00000b8194
PO-06,CORE,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:59:31.031+01,84b31b00000b8119
PO-06,CORE,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 09:59:31.031+01,84b31b00000b8119
PO-06,RT,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 09:59:45.866+01,84b31b00000b8194
PO-05,SSA,2,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 09:59:45.976+01,84b31b00000b80bb
PO-05,SSA,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 09:59:45.976+01,84b31b00000b80bb
PO-09,CORE,1,WS-04,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 09:59:46.233+01,84b31b00000b809c
PO-06,BOSP,1,Goods-Out,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:01.325+01,84b31b00000b818d
PO-09,CORE,1,WS-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:01.813+01,84b31b00000b809c
PO-09,CORE,1,B-Transfer,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:01.813+01,84b31b00000b809c
PO-09,CORE,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:01.813+01,84b31b00000b809c
PO-10,FT,2,WS-03,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 09:59:46.193+01,84b31b00000b8121
PO-06,BOSP,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:15.981+01,84b31b00000b818d
PO-10,RT,2,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:00:16.165+01,84b31b00000b80ba
PO-07,CORE,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:16.669+01,84b31b00000b8170
PO-07,CORE,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:16.669+01,84b31b00000b8170
PO-09,CORE,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:30.732+01,84b31b00000b809c
PO-10,FT,2,WS-03,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:00:31.144+01,84b31b00000b8121
PO-10,FT,2,B-Transfer,Generation,Produktionsfehler an Stoßdämpfern,2025-01-07 10:00:31.144+01,84b31b00000b8121
PO-10,FT,2,B-Transfer,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:00:31.144+01,84b31b00000b8121
PO-06,BSA,2,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:31.399+01,84b31b00000b80b6
PO-06,BSA,2,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:31.399+01,84b31b00000b80b6
PO-09,CORE,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:45.922+01,84b31b00000b809c
PO-10,Car-10,1,WS-04,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:00:46.322+01,84b31b00000b807d
PO-10,Car-10,1,WS-03,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:00:46.322+01,84b31b00000b807d
PO-09,Car-09,1,WS-05,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:46.419+01,84b31b00000b807c
PO-09,Car-09,1,WS-04,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:46.419+01,84b31b00000b807c
PO-06,Car-06,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:00:46.666+01,84b31b00000b806c
PO-06,Car-06,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:01:15.753+01,84b31b00000b806c
PO-10,FT,2,Goods-Out,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:01:16.091+01,84b31b00000b8121
PO-10,FT,2,B-Transfer,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:01:16.091+01,84b31b00000b8121
PO-06,Car-06,1,Goods-Out,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:01:45.728+01,84b31b00000b806c
PO-06,Car-06,1,B-Transfer,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:01:45.728+01,84b31b00000b806c
PO-10,Car-10,1,B-05,Entry,Produktionsfehler an Stoßdämpfern,2025-01-07 10:01:45.885+01,84b31b00000b807d
PO-10,Car-10,1,WS-04,Exit,Produktionsfehler an Stoßdämpfern,2025-01-07 10:01:45.885+01,84b31b00000b807d
PO-09,BSA,2,WS-05,Generation,Unfallfahrzeug mit Heckschaden,2025-01-07 10:01:46.011+01,84b31b00000b808b
PO-09,BSA,2,WS-05,Exit,Unfallfahrzeug mit Heckschaden,2025-01-07 10:02:16.375+01,84b31b00000b808b
PO-09,Car-09,1,B-Transfer,Entry,Unfallfahrzeug mit Heckschaden,2025-01-07 10:02:31.674+01,84b31b00000b807c
