fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-03,BOSP,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:45:31.102+01,84b31b00000b80b6
PO-04,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:45:31.136+01,84b31b00000b80b8
PO-06,Car-06,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:45:31.214+01,84b31b00000b806c
PO-05,Car-05,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:45:31.378+01,84b31b00000b8062
PO-04,RT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:45:31.01+01,84b31b00000b80b5
PO-01,CHS,1,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:45:30.795+01,84b31b00000b8159
PO-02,SSA,2,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:45:45.84+01,84b31b00000b80bc
PO-04,RT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:46:00.9+01,84b31b00000b80b5
PO-04,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:46:00.9+01,84b31b00000b80b5
PO-04,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:46:00.9+01,84b31b00000b80b5
PO-08,Car-08,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:46:01.028+01,84b31b00000b8072
PO-02,SSA,2,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:46:16.509+01,84b31b00000b80bc
PO-02,SSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:46:16.509+01,84b31b00000b80bc
PO-02,SSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:46:16.509+01,84b31b00000b80bc
PO-01,CHS,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:46:16.595+01,84b31b00000b8159
PO-01,CHS,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:46:16.595+01,84b31b00000b8159
PO-01,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:46:16.595+01,84b31b00000b8159
PO-05,BOSP,1,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:46:16.505+01,84b31b00000b807e
PO-05,BOSP,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:46:30.943+01,84b31b00000b807e
PO-08,Car-08,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:46:31.199+01,84b31b00000b8072
PO-02,FAX,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:46:30.788+01,84b31b00000b80a5
PO-05,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:46:46.124+01,84b31b00000b807e
PO-10,Car-10,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:47:00.83+01,84b31b00000b807d
PO-02,FAX,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:47:00.944+01,84b31b00000b80a5
PO-02,FAX,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:47:00.944+01,84b31b00000b80a5
PO-02,FAX,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:47:00.944+01,84b31b00000b80a5
PO-05,Car-05,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:47:01.306+01,84b31b00000b8062
PO-05,Car-05,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:47:01.306+01,84b31b00000b8062
PO-07,Car-07,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:47:15.784+01,84b31b00000b806d
PO-03,Car-03,1,B-04,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:47:16.156+01,84b31b00000b805c
PO-03,Car-03,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:47:16.156+01,84b31b00000b805c
PO-04,Car-04,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:47:16.368+01,84b31b00000b8060
PO-02,FAX,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:47:16.46+01,84b31b00000b80a5
PO-04,Car-04,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:47:30.809+01,84b31b00000b8060
PO-05,BAT,1,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:47:15.889+01,84b31b00000b80c9
PO-09,Car-09,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:47:45.91+01,84b31b00000b807c
PO-05,Car-05,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:47:46.058+01,84b31b00000b8062
PO-05,Car-05,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:47:46.058+01,84b31b00000b8062
PO-03,Car-03,1,B-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:47:46.631+01,84b31b00000b805c
PO-05,Car-05,1,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:00.8+01,84b31b00000b8062
PO-05,Car-05,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:48:00.8+01,84b31b00000b8062
PO-02,FAX,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:01.133+01,84b31b00000b80a5
PO-05,BAT,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:48:01.164+01,84b31b00000b80c9
PO-05,BAT,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:48:01.164+01,84b31b00000b80c9
PO-05,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:01.164+01,84b31b00000b80c9
PO-03,Car-03,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:01.363+01,84b31b00000b805c
PO-04,FT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:48:01.116+01,84b31b00000b8118
PO-09,Car-09,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:15.912+01,84b31b00000b807c
PO-05,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:30.861+01,84b31b00000b80c9
PO-05,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:48:30.861+01,84b31b00000b80c9
PO-02,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:48:30.906+01,84b31b00000b80cb
PO-01,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:48:30.913+01,84b31b00000b8091
PO-05,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:31.304+01,84b31b00000b807e
PO-05,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:48:31.304+01,84b31b00000b807e
PO-04,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:31.366+01,84b31b00000b80b5
PO-04,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:48:31.366+01,84b31b00000b80b5
PO-05,Car-05,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:31.375+01,84b31b00000b8062
PO-05,Car-05,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:48:31.375+01,84b31b00000b8062
PO-01,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:48:46.17+01,84b31b00000b8091
PO-02,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:00.812+01,84b31b00000b80a5
PO-02,FAX,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:49:00.812+01,84b31b00000b80a5
PO-02,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:01.006+01,84b31b00000b80bc
PO-02,SSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:49:01.006+01,84b31b00000b80bc
PO-01,BSA,2,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:48:15.894+01,84b31b00000b809b
PO-06,Car-06,1,B-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:15.979+01,84b31b00000b806c
PO-06,Car-06,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:49:15.979+01,84b31b00000b806c
PO-04,FT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:49:16.166+01,84b31b00000b8118
PO-04,FT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:49:16.166+01,84b31b00000b8118
PO-04,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:16.166+01,84b31b00000b8118
PO-02,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:16.289+01,84b31b00000b80cb
PO-06,Car-06,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:30.856+01,84b31b00000b806c
PO-06,Car-06,1,B-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:49:30.856+01,84b31b00000b806c
PO-07,Car-07,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:31.233+01,84b31b00000b806d
PO-03,BOSP,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:49:31.293+01,84b31b00000b80b6
PO-01,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:31.359+01,84b31b00000b8159
PO-01,CHS,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:49:31.359+01,84b31b00000b8159
PO-05,RT,2,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:49:30.91+01,84b31b00000b8146
PO-04,Car-04,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:45.897+01,84b31b00000b8060
PO-04,Car-04,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:49:45.897+01,84b31b00000b8060
PO-01,BSA,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:49:45.939+01,84b31b00000b809b
PO-01,BSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:49:45.939+01,84b31b00000b809b
PO-01,BSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:45.939+01,84b31b00000b809b
PO-03,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:49:46.369+01,84b31b00000b80b6
PO-03,SSA,2,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:49:46.055+01,84b31b00000b80bb
PO-04,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:50:01.267+01,84b31b00000b8118
PO-05,RT,2,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:50:01.291+01,84b31b00000b8146
PO-05,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:50:01.291+01,84b31b00000b8146
PO-05,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:50:01.291+01,84b31b00000b8146
PO-02,CHS,1,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:49:46.438+01,84b31b00000b814c
PO-04,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:50:15.99+01,84b31b00000b8118
PO-04,Car-04,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:50:30.757+01,84b31b00000b8060
PO-02,CHS,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:50:30.764+01,84b31b00000b814c
PO-02,CHS,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:50:30.764+01,84b31b00000b814c
PO-02,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:50:30.764+01,84b31b00000b814c
PO-03,Car-03,1,B-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:50:31.27+01,84b31b00000b805c
PO-03,Car-03,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:50:31.27+01,84b31b00000b805c
PO-06,BOSP,1,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:50:30.933+01,84b31b00000b81a9
PO-01,Car-01,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:50:45.898+01,84b31b00000b8055
PO-01,Car-01,1,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:50:45.898+01,84b31b00000b8055
PO-07,Car-07,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:50:45.92+01,84b31b00000b806d
PO-03,SSA,2,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:50:45.979+01,84b31b00000b80bb
PO-03,SSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:50:45.979+01,84b31b00000b80bb
PO-03,SSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:50:45.979+01,84b31b00000b80bb
PO-04,Car-04,1,B-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:50:46.069+01,84b31b00000b8060
PO-03,Car-03,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:51:01.063+01,84b31b00000b805c
PO-03,Car-03,1,B-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:01.063+01,84b31b00000b805c
PO-04,Car-04,1,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:51:01.44+01,84b31b00000b8060
PO-04,Car-04,1,B-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:01.44+01,84b31b00000b8060
PO-06,BOSP,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:01.495+01,84b31b00000b81a9
PO-06,BOSP,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:51:01.495+01,84b31b00000b81a9
PO-06,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:51:01.495+01,84b31b00000b81a9
PO-07,Car-07,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:51:15.905+01,84b31b00000b806d
PO-01,Car-01,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:51:16.3+01,84b31b00000b8055
PO-01,Car-01,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:16.3+01,84b31b00000b8055
PO-05,FT,2,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:50:15.894+01,84b31b00000b8157
PO-03,SSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:30.745+01,84b31b00000b80bb
PO-03,Car-03,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:30.756+01,84b31b00000b805c
PO-05,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:31.287+01,84b31b00000b8146
PO-04,FT,2,WS-05,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:51:31.356+01,84b31b00000b8118
PO-04,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:31.356+01,84b31b00000b8118
PO-05,FT,2,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:46.149+01,84b31b00000b8157
PO-04,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:51:46.188+01,84b31b00000b8118
PO-04,FT,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:51:46.188+01,84b31b00000b8118
PO-05,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:51:46.363+01,84b31b00000b8146
PO-03,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:51:46.397+01,84b31b00000b80bb
PO-03,Car-03,1,WS-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:00.827+01,84b31b00000b805c
PO-05,Car-05,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:00.897+01,84b31b00000b8062
PO-05,Car-05,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:00.897+01,84b31b00000b8062
PO-07,Car-07,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:00.96+01,84b31b00000b806d
PO-06,Car-06,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:01.008+01,84b31b00000b806c
PO-06,BAT,1,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:52:01.165+01,84b31b00000b8193
PO-01,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:15.815+01,84b31b00000b80b1
PO-03,RT,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:15.824+01,84b31b00000b8083
PO-03,RT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:15.824+01,84b31b00000b8083
PO-06,Car-06,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:15.926+01,84b31b00000b806c
PO-04,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:30.797+01,84b31b00000b80b5
PO-06,BAT,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:30.819+01,84b31b00000b8193
PO-06,BAT,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:52:30.819+01,84b31b00000b8193
PO-06,BAT,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:30.819+01,84b31b00000b8193
PO-05,FT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:31.074+01,84b31b00000b8157
PO-01,FAX,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:31.354+01,84b31b00000b80bd
PO-01,CHS,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:31.393+01,84b31b00000b8159
PO-01,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:31.398+01,84b31b00000b80b1
PO-06,BOSP,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:45.785+01,84b31b00000b81a9
PO-06,BOSP,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:45.785+01,84b31b00000b81a9
PO-06,BAT,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:45.938+01,84b31b00000b8193
PO-01,CHS,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:46.138+01,84b31b00000b8159
PO-01,Car-01,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:52:46.118+01,84b31b00000b8055
PO-01,Car-01,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:52:46.118+01,84b31b00000b8055
PO-03,FAX,1,Goods-Out,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:52:45.912+01,84b31b00000b8170
PO-06,BOSP,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:53:01.42+01,84b31b00000b81a9
PO-01,FAX,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:01.506+01,84b31b00000b80bd
PO-07,Car-07,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:01.565+01,84b31b00000b806d
PO-04,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:01.615+01,84b31b00000b80b5
PO-03,RT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:01.779+01,84b31b00000b8083
PO-03,RT,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:53:01.779+01,84b31b00000b8083
PO-02,BSA,2,WS-04,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:53:01.742+01,84b31b00000b80b7
PO-03,FT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:53:15.738+01,84b31b00000b809c
PO-06,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:15.953+01,84b31b00000b8193
PO-06,BOSP,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:16.073+01,84b31b00000b81a9
PO-05,FT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:16.18+01,84b31b00000b8157
PO-05,FT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:53:16.18+01,84b31b00000b8157
PO-08,Car-08,1,B-03,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:16.187+01,84b31b00000b8072
PO-08,Car-08,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:53:16.187+01,84b31b00000b8072
PO-03,CHS,1,WS-03,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:53:15.84+01,84b31b00000b80ba
PO-02,BSA,2,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:53:31.466+01,84b31b00000b80b7
PO-02,BSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:53:31.466+01,84b31b00000b80b7
PO-02,BSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:31.466+01,84b31b00000b80b7
PO-06,RT,2,WS-02,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:53:30.931+01,84b31b00000b80f0
PO-01,BAT,1,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:53:45.744+01,84b31b00000b8097
PO-03,SSA,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:53:45.784+01,84b31b00000b80bb
PO-03,CHS,1,WS-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:53:45.83+01,84b31b00000b80ba
PO-03,CHS,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:53:45.83+01,84b31b00000b80ba
PO-03,CHS,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:45.83+01,84b31b00000b80ba
PO-03,FT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:53:46.264+01,84b31b00000b809c
PO-07,BOSP,1,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:53:46.296+01,84b31b00000b8158
PO-02,BSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:00.739+01,84b31b00000b80b7
PO-06,RT,2,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:00.88+01,84b31b00000b80f0
PO-06,RT,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:54:00.88+01,84b31b00000b80f0
PO-06,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:00.88+01,84b31b00000b80f0
PO-01,BAT,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:01.057+01,84b31b00000b8097
PO-02,Car-02,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:01.011+01,84b31b00000b805b
PO-02,Car-02,1,WS-04,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:01.011+01,84b31b00000b805b
PO-05,Car-05,1,WS-04,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:01.402+01,84b31b00000b8062
PO-05,Car-05,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:01.402+01,84b31b00000b8062
PO-03,SSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:01.418+01,84b31b00000b80bb
PO-08,Car-08,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:01.496+01,84b31b00000b8072
PO-08,Car-08,1,B-03,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:01.496+01,84b31b00000b8072
PO-06,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:15.985+01,84b31b00000b80f0
PO-04,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:30.787+01,84b31b00000b80b5
PO-04,RT,2,Goods-Out,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:30.787+01,84b31b00000b80b5
PO-07,BOSP,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:31.201+01,84b31b00000b8158
PO-07,BOSP,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:54:31.201+01,84b31b00000b8158
PO-07,BOSP,1,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:31.201+01,84b31b00000b8158
PO-06,RT,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:31.169+01,84b31b00000b80f0
PO-06,Car-06,1,Goods-In,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:31.22+01,84b31b00000b806c
PO-06,Car-06,1,WS-02,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:31.22+01,84b31b00000b806c
PO-01,BSA,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:45.807+01,84b31b00000b809b
PO-04,RT,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:45.904+01,84b31b00000b80b5
PO-04,RT,2,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:45.904+01,84b31b00000b80b5
PO-06,Car-06,1,WS-02,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:54:45.997+01,84b31b00000b806c
PO-06,Car-06,1,Goods-In,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:45.997+01,84b31b00000b806c
PO-07,Car-07,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:54:45.974+01,84b31b00000b806d
PO-04,SSA,2,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:54:45.98+01,84b31b00000b8155
PO-07,BAT,1,WS-01,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:54:45.897+01,84b31b00000b8130
PO-07,Car-07,1,WS-01,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:01.091+01,84b31b00000b806d
PO-01,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:01.206+01,84b31b00000b809b
PO-04,SSA,2,WS-05,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:01.204+01,84b31b00000b8155
PO-04,SSA,2,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:55:01.204+01,84b31b00000b8155
PO-04,SSA,2,B-Transfer,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:01.204+01,84b31b00000b8155
PO-02,Car-02,1,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:01.342+01,84b31b00000b805b
PO-02,Car-02,1,B-Transfer,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:01.342+01,84b31b00000b805b
PO-02,BSA,2,Goods-Out,Entry,Hochwertiges Altfahrzeug,2025-01-08 09:55:05.422+01,84b31b00000b80b7
PO-04,FAX,1,WS-05,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:55:00.863+01,84b31b00000b808b
PO-07,BAT,1,WS-01,Exit,Hochwertiges Altfahrzeug,2025-01-08 09:55:16.435+01,84b31b00000b8130
PO-07,BAT,1,B-Transfer,Generation,Hochwertiges Altfahrzeug,2025-01-08 09:55:16.435+01,84b31b00000b8130
