fauf,materialnummer,menge,arbeitsstation,eventtyp,zustand,zeitstempel,tag_id
PO-03,CHS,1,B-Transfer,Entry,Standard,2025-01-03 09:44:30.969+01,84b31b00000b8091
PO-01,BSA,2,WS-04,Exit,Standard,2025-01-03 09:44:30.988+01,84b31b00000b80aa
PO-01,BSA,2,B-Transfer,Generation,Standard,2025-01-03 09:44:30.988+01,84b31b00000b80aa
PO-01,BSA,2,B-Transfer,Entry,Standard,2025-01-03 09:44:30.988+01,84b31b00000b80aa
PO-04,BSA,2,WS-03,Exit,Standard,2025-01-03 09:44:30.993+01,84b31b00000b8118
PO-04,BSA,2,B-Transfer,Generation,Standard,2025-01-03 09:44:30.993+01,84b31b00000b8118
PO-04,BSA,2,B-Transfer,Entry,Standard,2025-01-03 09:44:30.993+01,84b31b00000b8118
PO-05,Car-05,1,B-01,Entry,Standard,2025-01-03 09:44:45.752+01,84b31b00000b8062
PO-04,Car-04,1,B-Transfer,Entry,Standard,2025-01-03 09:44:45.762+01,84b31b00000b8060
PO-04,Car-04,1,WS-03,Exit,Standard,2025-01-03 09:44:45.762+01,84b31b00000b8060
PO-02,RT,2,B-Transfer,Entry,Standard,2025-01-03 09:44:46.036+01,84b31b00000b814d
PO-02,RT,2,Goods-Out,Exit,Standard,2025-01-03 09:44:46.036+01,84b31b00000b814d
PO-01,BSA,2,WS-04,Entry,Standard,2025-01-03 09:45:00.726+01,84b31b00000b80aa
PO-01,BSA,2,B-Transfer,Exit,Standard,2025-01-03 09:45:00.726+01,84b31b00000b80aa
PO-06,Car-06,1,B-03,Entry,Standard,2025-01-03 09:45:00.754+01,84b31b00000b806c
PO-06,Car-06,1,Goods-In,Exit,Standard,2025-01-03 09:45:00.754+01,84b31b00000b806c
PO-04,CHS,1,B-Transfer,Exit,Standard,2025-01-03 09:45:02.972+01,84b31b00000b80f0
PO-02,BAT,1,B-Transfer,Exit,Standard,2025-01-03 09:45:03.982+01,84b31b00000b814c
PO-06,Car-06,1,WS-03,Entry,Standard,2025-01-03 09:45:15.821+01,84b31b00000b806c
PO-02,CHS,1,Goods-Out,Entry,Standard,2025-01-03 09:45:15.911+01,84b31b00000b8121
PO-02,CHS,1,B-Transfer,Exit,Standard,2025-01-03 09:45:15.911+01,84b31b00000b8121
PO-04,SSA,1,Goods-Out,Entry,Standard,2025-01-03 09:45:16.044+01,84b31b00000b80d8
PO-04,SSA,1,B-Transfer,Exit,Standard,2025-01-03 09:45:16.044+01,84b31b00000b80d8
PO-04,CHS,1,B-Transfer,Entry,Standard,2025-01-03 09:45:16.068+01,84b31b00000b80f0
PO-02,BAT,1,B-Transfer,Entry,Standard,2025-01-03 09:45:16.238+01,84b31b00000b814c
PO-03,BSA,2,WS-02,Generation,Standard,2025-01-03 09:45:15.767+01,84b31b00000b8094
PO-01,Car-01,1,B-Transfer,Entry,Standard,2025-01-03 09:45:30.78+01,84b31b00000b8055
PO-01,Car-01,1,WS-04,Exit,Standard,2025-01-03 09:45:30.78+01,84b31b00000b8055
PO-02,FT,2,Goods-Out,Entry,Standard,2025-01-03 09:45:31.053+01,84b31b00000b8128
PO-02,FT,2,B-Transfer,Exit,Standard,2025-01-03 09:45:31.053+01,84b31b00000b8128
PO-07,Car-07,1,Goods-In,Exit,Standard,2025-01-03 09:45:31.083+01,84b31b00000b806d
PO-07,Car-07,1,WS-04,Generation,Standard,2025-01-03 09:45:31.083+01,84b31b00000b806d
PO-07,Car-07,1,WS-04,Entry,Standard,2025-01-03 09:45:31.083+01,84b31b00000b806d
PO-04,RT,2,Goods-Out,Entry,Standard,2025-01-03 09:45:34.951+01,84b31b00000b80c9
PO-04,RT,2,B-Transfer,Exit,Standard,2025-01-03 09:45:34.951+01,84b31b00000b80c9
PO-05,Car-05,1,WS-01,Entry,Standard,2025-01-03 09:45:45.939+01,84b31b00000b8062
PO-05,Car-05,1,B-01,Exit,Standard,2025-01-03 09:45:45.939+01,84b31b00000b8062
PO-01,BSA,2,B-Transfer,Entry,Standard,2025-01-03 09:45:45.936+01,84b31b00000b80aa
PO-01,BSA,2,WS-04,Exit,Standard,2025-01-03 09:45:45.936+01,84b31b00000b80aa
PO-06,BOSP,1,B-03,Generation,Standard,2025-01-03 09:45:46.026+01,84b31b00000b80b9
PO-03,BSA,2,WS-02,Exit,Standard,2025-01-03 09:46:00.922+01,84b31b00000b8094
PO-03,BSA,2,B-Transfer,Generation,Standard,2025-01-03 09:46:00.922+01,84b31b00000b8094
PO-03,BSA,2,B-Transfer,Entry,Standard,2025-01-03 09:46:00.922+01,84b31b00000b8094
PO-06,BOSP,1,B-03,Exit,Standard,2025-01-03 09:46:00.96+01,84b31b00000b80b9
PO-06,BOSP,1,WS-03,Generation,Standard,2025-01-03 09:46:00.96+01,84b31b00000b80b9
PO-06,BOSP,1,WS-03,Entry,Standard,2025-01-03 09:46:00.96+01,84b31b00000b80b9
PO-06,Car-06,1,B-03,Exit,Standard,2025-01-03 09:46:01.997+01,84b31b00000b806c
PO-02,Car-02,1,B-Transfer,Exit,Standard,2025-01-03 09:46:15.718+01,84b31b00000b805b
PO-06,BOSP,1,B-Transfer,Entry,Standard,2025-01-03 09:46:16.225+01,84b31b00000b80b9
PO-06,BOSP,1,WS-03,Exit,Standard,2025-01-03 09:46:16.225+01,84b31b00000b80b9
PO-07,Car-07,1,B-Transfer,Entry,Standard,2025-01-03 09:46:17.041+01,84b31b00000b806d
PO-07,Car-07,1,WS-04,Exit,Standard,2025-01-03 09:46:17.041+01,84b31b00000b806d
PO-03,Car-03,1,B-Transfer,Entry,Standard,2025-01-03 09:46:30.705+01,84b31b00000b805c
PO-03,Car-03,1,WS-02,Exit,Standard,2025-01-03 09:46:30.705+01,84b31b00000b805c
PO-01,BSA,2,WS-02,Entry,Standard,2025-01-03 09:46:30.76+01,84b31b00000b80aa
PO-01,BSA,2,B-Transfer,Exit,Standard,2025-01-03 09:46:30.76+01,84b31b00000b80aa
PO-02,Car-02,1,B-Transfer,Entry,Standard,2025-01-03 09:46:30.883+01,84b31b00000b805b
PO-05,BOSP,1,B-Transfer,Generation,Standard,2025-01-03 09:46:16.018+01,84b31b00000b80b5
PO-02,FAX,1,B-Transfer,Exit,Standard,2025-01-03 09:46:45.746+01,84b31b00000b8126
PO-01,BSA,2,B-Transfer,Entry,Standard,2025-01-03 09:46:46.009+01,84b31b00000b80aa
PO-01,BSA,2,WS-02,Exit,Standard,2025-01-03 09:46:46.009+01,84b31b00000b80aa
PO-05,BAT,1,WS-01,Generation,Standard,2025-01-03 09:46:31.092+01,84b31b00000b80b1
PO-04,CHS,1,WS-04,Entry,Standard,2025-01-03 09:46:46.99+01,84b31b00000b80f0
PO-04,CHS,1,B-Transfer,Exit,Standard,2025-01-03 09:46:46.99+01,84b31b00000b80f0
PO-07,BOSP,1,WS-04,Generation,Standard,2025-01-03 09:46:30.736+01,84b31b00000b8155
PO-06,BAT,1,B-03,Generation,Standard,2025-01-03 09:46:30.98+01,84b31b00000b80b6
PO-03,SSA,1,B-Transfer,Exit,Standard,2025-01-03 09:47:00.722+01,84b31b00000b807e
PO-02,FAX,1,B-Transfer,Entry,Standard,2025-01-03 09:47:00.764+01,84b31b00000b8126
PO-06,BOSP,1,B-Transfer,Exit,Standard,2025-01-03 09:47:00.75+01,84b31b00000b80b9
PO-05,BAT,1,WS-01,Exit,Standard,2025-01-03 09:47:00.877+01,84b31b00000b80b1
PO-05,BAT,1,B-Transfer,Generation,Standard,2025-01-03 09:47:00.877+01,84b31b00000b80b1
PO-05,BAT,1,B-Transfer,Entry,Standard,2025-01-03 09:47:00.877+01,84b31b00000b80b1
PO-06,BAT,1,B-03,Exit,Standard,2025-01-03 09:47:01.752+01,84b31b00000b80b6
PO-08,Car-08,1,WS-02,Entry,Standard,2025-01-03 09:47:15.764+01,84b31b00000b8072
PO-08,Car-08,1,Goods-In,Exit,Standard,2025-01-03 09:47:15.764+01,84b31b00000b8072
PO-03,SSA,1,B-Transfer,Entry,Standard,2025-01-03 09:47:15.835+01,84b31b00000b807e
PO-06,BAT,1,B-Transfer,Entry,Standard,2025-01-03 09:47:15.924+01,84b31b00000b80b6
PO-07,Car-07,1,WS-04,Entry,Standard,2025-01-03 09:47:16.119+01,84b31b00000b806d
PO-07,Car-07,1,B-Transfer,Exit,Standard,2025-01-03 09:47:16.119+01,84b31b00000b806d
PO-04,CHS,1,B-Transfer,Entry,Standard,2025-01-03 09:47:30.897+01,84b31b00000b80f0
PO-04,CHS,1,WS-04,Exit,Standard,2025-01-03 09:47:30.897+01,84b31b00000b80f0
PO-04,FT,2,B-Transfer,Exit,Standard,2025-01-03 09:47:31.059+01,84b31b00000b80cb
PO-05,RT,2,WS-01,Generation,Standard,2025-01-03 09:47:31.071+01,84b31b00000b80b4
PO-04,Car-04,1,WS-02,Entry,Standard,2025-01-03 09:47:46.041+01,84b31b00000b8060
PO-04,Car-04,1,B-Transfer,Exit,Standard,2025-01-03 09:47:46.041+01,84b31b00000b8060
PO-05,BOSP,1,B-Transfer,Exit,Standard,2025-01-03 09:47:46.065+01,84b31b00000b80b5
PO-05,BOSP,1,Goods-Out,Generation,Standard,2025-01-03 09:47:46.065+01,84b31b00000b80b5
PO-05,BOSP,1,Goods-Out,Entry,Standard,2025-01-03 09:47:46.065+01,84b31b00000b80b5
PO-05,Car-05,1,WS-01,Exit,Standard,2025-01-03 09:47:46.043+01,84b31b00000b8062
PO-05,Car-05,1,WS-01,Entry,Standard,2025-01-03 09:48:00.705+01,84b31b00000b8062
PO-02,RT,2,Goods-Out,Entry,Standard,2025-01-03 09:48:00.711+01,84b31b00000b814d
PO-02,RT,2,B-Transfer,Exit,Standard,2025-01-03 09:48:00.711+01,84b31b00000b814d
PO-06,BOSP,1,Goods-Out,Entry,Standard,2025-01-03 09:48:00.775+01,84b31b00000b80b9
PO-05,RT,2,WS-01,Exit,Standard,2025-01-03 09:48:00.876+01,84b31b00000b80b4
PO-05,RT,2,B-Transfer,Generation,Standard,2025-01-03 09:48:00.876+01,84b31b00000b80b4
PO-05,RT,2,B-Transfer,Entry,Standard,2025-01-03 09:48:00.876+01,84b31b00000b80b4
PO-04,FT,2,Goods-Out,Entry,Standard,2025-01-03 09:48:00.876+01,84b31b00000b80cb
PO-07,BOSP,1,WS-04,Exit,Standard,2025-01-03 09:48:00.994+01,84b31b00000b8155
PO-07,BOSP,1,B-Transfer,Generation,Standard,2025-01-03 09:48:00.994+01,84b31b00000b8155
PO-07,BOSP,1,B-Transfer,Entry,Standard,2025-01-03 09:48:00.994+01,84b31b00000b8155
PO-04,Car-04,1,B-Transfer,Entry,Standard,2025-01-03 09:48:01.018+01,84b31b00000b8060
PO-04,Car-04,1,WS-02,Exit,Standard,2025-01-03 09:48:01.018+01,84b31b00000b8060
PO-07,BAT,1,WS-04,Generation,Standard,2025-01-03 09:48:00.821+01,84b31b00000b816f
PO-06,RT,2,WS-03,Generation,Standard,2025-01-03 09:48:00.932+01,84b31b00000b80b7
PO-02,SSA,2,B-Transfer,Exit,Standard,2025-01-03 09:48:15.995+01,84b31b00000b8127
PO-06,BAT,1,Goods-Out,Entry,Standard,2025-01-03 09:48:30.731+01,84b31b00000b80b6
PO-06,BAT,1,B-Transfer,Exit,Standard,2025-01-03 09:48:30.731+01,84b31b00000b80b6
PO-01,BSA,2,WS-04,Entry,Standard,2025-01-03 09:48:30.766+01,84b31b00000b80aa
PO-01,BSA,2,B-Transfer,Exit,Standard,2025-01-03 09:48:30.766+01,84b31b00000b80aa
PO-05,RT,2,Goods-Out,Entry,Standard,2025-01-03 09:48:30.845+01,84b31b00000b80b4
PO-05,RT,2,B-Transfer,Exit,Standard,2025-01-03 09:48:30.845+01,84b31b00000b80b4
PO-05,BAT,1,Goods-Out,Entry,Standard,2025-01-03 09:48:30.933+01,84b31b00000b80b1
PO-05,BAT,1,B-Transfer,Exit,Standard,2025-01-03 09:48:30.933+01,84b31b00000b80b1
PO-07,BOSP,1,Goods-Out,Entry,Standard,2025-01-03 09:48:30.974+01,84b31b00000b8155
PO-07,BOSP,1,B-Transfer,Exit,Standard,2025-01-03 09:48:30.974+01,84b31b00000b8155
PO-07,BAT,1,WS-04,Exit,Standard,2025-01-03 09:48:31.025+01,84b31b00000b816f
PO-07,BAT,1,B-Transfer,Generation,Standard,2025-01-03 09:48:31.025+01,84b31b00000b816f
PO-07,BAT,1,B-Transfer,Entry,Standard,2025-01-03 09:48:31.025+01,84b31b00000b816f
PO-06,Car-06,1,WS-03,Exit,Standard,2025-01-03 09:48:31.19+01,84b31b00000b806c
PO-08,BOSP,1,WS-02,Generation,Standard,2025-01-03 09:48:30.793+01,84b31b00000b8134
PO-05,Car-05,1,WS-01,Exit,Standard,2025-01-03 09:48:31.994+01,84b31b00000b8062
PO-04,Car-04,1,B-Transfer,Exit,Standard,2025-01-03 09:48:32.013+01,84b31b00000b8060
PO-04,BSA,2,WS-04,Entry,Standard,2025-01-03 09:48:33.828+01,84b31b00000b8118
PO-04,BSA,2,B-Transfer,Exit,Standard,2025-01-03 09:48:33.828+01,84b31b00000b8118
PO-06,RT,2,WS-03,Exit,Standard,2025-01-03 09:48:34.95+01,84b31b00000b80b7
PO-01,BSA,2,B-Transfer,Entry,Standard,2025-01-03 09:48:45.747+01,84b31b00000b80aa
PO-01,BSA,2,WS-04,Exit,Standard,2025-01-03 09:48:45.747+01,84b31b00000b80aa
PO-04,BSA,2,B-Transfer,Entry,Standard,2025-01-03 09:48:45.77+01,84b31b00000b8118
PO-04,BSA,2,WS-04,Exit,Standard,2025-01-03 09:48:45.77+01,84b31b00000b8118
PO-05,Car-05,1,WS-01,Entry,Standard,2025-01-03 09:48:45.851+01,84b31b00000b8062
PO-04,CHS,1,B-Transfer,Exit,Standard,2025-01-03 09:48:45.985+01,84b31b00000b80f0
PO-04,FT,2,Goods-Out,Exit,Standard,2025-01-03 09:48:46.055+01,84b31b00000b80cb
PO-02,Car-02,1,B-04,Entry,Standard,2025-01-03 09:48:46.991+01,84b31b00000b805b
PO-02,Car-02,1,B-Transfer,Exit,Standard,2025-01-03 09:48:46.991+01,84b31b00000b805b
PO-04,Car-04,1,WS-04,Entry,Standard,2025-01-03 09:48:47.011+01,84b31b00000b8060
PO-05,FT,2,WS-01,Generation,Standard,2025-01-03 09:48:46.01+01,84b31b00000b80b0
PO-06,RT,2,B-Transfer,Entry,Standard,2025-01-03 09:49:00.737+01,84b31b00000b80b7
PO-04,FT,2,Goods-Out,Entry,Standard,2025-01-03 09:49:00.798+01,84b31b00000b80cb
PO-04,CHS,1,B-Transfer,Entry,Standard,2025-01-03 09:49:00.838+01,84b31b00000b80f0
PO-05,FT,2,WS-01,Exit,Standard,2025-01-03 09:49:00.881+01,84b31b00000b80b0
PO-08,BOSP,1,WS-02,Exit,Standard,2025-01-03 09:49:01.039+01,84b31b00000b8134
PO-08,BOSP,1,B-Transfer,Generation,Standard,2025-01-03 09:49:01.039+01,84b31b00000b8134
PO-08,BOSP,1,B-Transfer,Entry,Standard,2025-01-03 09:49:01.039+01,84b31b00000b8134
PO-04,Car-04,1,B-Transfer,Entry,Standard,2025-01-03 09:49:01.312+01,84b31b00000b8060
PO-04,Car-04,1,WS-04,Exit,Standard,2025-01-03 09:49:01.312+01,84b31b00000b8060
PO-06,Car-06,1,WS-03,Entry,Standard,2025-01-03 09:49:01.585+01,84b31b00000b806c
PO-02,SSA,2,B-Transfer,Entry,Standard,2025-01-03 09:49:01.961+01,84b31b00000b8127
PO-05,FT,2,B-Transfer,Entry,Standard,2025-01-03 09:49:15.841+01,84b31b00000b80b0
PO-02,Car-02,1,B-Transfer,Entry,Standard,2025-01-03 09:49:16.148+01,84b31b00000b805b
PO-02,Car-02,1,B-04,Exit,Standard,2025-01-03 09:49:16.148+01,84b31b00000b805b
PO-07,RT,2,WS-04,Generation,Standard,2025-01-03 09:49:15.916+01,84b31b00000b8159
PO-08,BAT,1,WS-02,Generation,Standard,2025-01-03 09:49:31.019+01,84b31b00000b813e
PO-02,SSA,2,B-Transfer,Exit,Standard,2025-01-03 09:50:00.72+01,84b31b00000b8127
PO-06,FT,1,WS-03,Generation,Standard,2025-01-03 09:50:02.232+01,84b31b00000b80b8
PO-06,FT,1,WS-03,Exit,Standard,2025-01-03 09:50:15.866+01,84b31b00000b80b8
PO-06,FT,1,B-Transfer,Generation,Standard,2025-01-03 09:50:15.866+01,84b31b00000b80b8
PO-06,FT,1,B-Transfer,Entry,Standard,2025-01-03 09:50:15.866+01,84b31b00000b80b8
PO-02,SSA,2,B-Transfer,Entry,Standard,2025-01-03 09:50:16.04+01,84b31b00000b8127
PO-08,Car-08,1,B-02,Entry,Standard,2025-01-03 09:50:17.017+01,84b31b00000b8072
PO-08,Car-08,1,WS-02,Exit,Standard,2025-01-03 09:50:17.017+01,84b31b00000b8072
PO-07,RT,2,WS-04,Exit,Standard,2025-01-03 09:50:30.751+01,84b31b00000b8159
PO-07,RT,2,Goods-Out,Generation,Standard,2025-01-03 09:50:30.751+01,84b31b00000b8159
PO-07,RT,2,Goods-Out,Entry,Standard,2025-01-03 09:50:30.751+01,84b31b00000b8159
PO-08,Car-08,1,WS-02,Entry,Standard,2025-01-03 09:50:30.864+01,84b31b00000b8072
PO-08,Car-08,1,B-02,Exit,Standard,2025-01-03 09:50:30.864+01,84b31b00000b8072
PO-05,FT,2,Goods-Out,Entry,Standard,2025-01-03 09:50:31.165+01,84b31b00000b80b0
PO-05,FT,2,B-Transfer,Exit,Standard,2025-01-03 09:50:31.165+01,84b31b00000b80b0
PO-08,BAT,1,WS-02,Exit,Standard,2025-01-03 09:50:46.074+01,84b31b00000b813e
PO-08,BAT,1,B-Transfer,Generation,Standard,2025-01-03 09:50:46.074+01,84b31b00000b813e
PO-08,BAT,1,B-Transfer,Entry,Standard,2025-01-03 09:50:46.074+01,84b31b00000b813e
PO-02,BAT,1,Goods-Out,Entry,Standard,2025-01-03 09:50:47.032+01,84b31b00000b814c
PO-02,BAT,1,B-Transfer,Exit,Standard,2025-01-03 09:50:47.032+01,84b31b00000b814c
PO-06,RT,2,Goods-Out,Entry,Standard,2025-01-03 09:51:00.966+01,84b31b00000b80b7
PO-06,RT,2,B-Transfer,Exit,Standard,2025-01-03 09:51:00.966+01,84b31b00000b80b7
PO-05,Car-05,1,WS-01,Exit,Standard,2025-01-03 09:51:01.04+01,84b31b00000b8062
PO-07,FT,2,WS-04,Generation,Standard,2025-01-03 09:51:00.872+01,84b31b00000b815a
PO-08,RT,2,WS-02,Generation,Standard,2025-01-03 09:50:45.814+01,84b31b00000b812a
PO-05,Car-05,1,WS-01,Entry,Standard,2025-01-03 09:51:15.76+01,84b31b00000b8062
PO-06,RT,2,Goods-Out,Exit,Standard,2025-01-03 09:51:15.775+01,84b31b00000b80b7
PO-08,RT,2,WS-02,Exit,Standard,2025-01-03 09:51:31.021+01,84b31b00000b812a
PO-02,FAX,1,B-Transfer,Exit,Standard,2025-01-03 09:51:34.98+01,84b31b00000b8126
PO-06,FT,1,B-Transfer,Exit,Standard,2025-01-03 09:51:46.129+01,84b31b00000b80b8
PO-08,RT,2,B-Transfer,Entry,Standard,2025-01-03 09:52:01.942+01,84b31b00000b812a
PO-04,BSA,2,B-02,Entry,Standard,2025-01-03 09:52:16.057+01,84b31b00000b8118
PO-04,BSA,2,B-Transfer,Exit,Standard,2025-01-03 09:52:16.057+01,84b31b00000b8118
PO-04,BSA,2,B-02,Exit,Standard,2025-01-03 09:52:30.713+01,84b31b00000b8118
PO-08,BAT,1,B-Transfer,Exit,Standard,2025-01-03 09:52:30.894+01,84b31b00000b813e
PO-07,FT,2,WS-04,Exit,Standard,2025-01-03 09:52:31.095+01,84b31b00000b815a
PO-07,FT,2,B-Transfer,Generation,Standard,2025-01-03 09:52:31.095+01,84b31b00000b815a
PO-07,FT,2,B-Transfer,Entry,Standard,2025-01-03 09:52:31.095+01,84b31b00000b815a
PO-02,FAX,1,B-Transfer,Entry,Standard,2025-01-03 09:52:31.115+01,84b31b00000b8126
PO-08,FT,2,WS-02,Generation,Standard,2025-01-03 09:52:30.882+01,84b31b00000b8148
PO-06,FT,1,B-Transfer,Entry,Standard,2025-01-03 09:52:45.868+01,84b31b00000b80b8
PO-04,BSA,2,B-Transfer,Entry,Standard,2025-01-03 09:52:45.861+01,84b31b00000b8118
PO-04,BSA,2,Goods-Out,Entry,Standard,2025-01-03 09:53:00.714+01,84b31b00000b8118
PO-04,BSA,2,B-Transfer,Exit,Standard,2025-01-03 09:53:00.714+01,84b31b00000b8118
PO-08,RT,2,B-Transfer,Exit,Standard,2025-01-03 09:53:00.764+01,84b31b00000b812a
PO-02,SSA,2,WS-03,Entry,Standard,2025-01-03 09:53:00.965+01,84b31b00000b8127
PO-02,SSA,2,B-Transfer,Exit,Standard,2025-01-03 09:53:00.965+01,84b31b00000b8127
PO-02,BSA,2,B-Transfer,Exit,Standard,2025-01-03 09:53:01.016+01,84b31b00000b8119
PO-03,CHS,1,Goods-Out,Entry,Standard,2025-01-03 09:53:01.004+01,84b31b00000b8091
PO-03,CHS,1,B-Transfer,Exit,Standard,2025-01-03 09:53:01.004+01,84b31b00000b8091
PO-08,BAT,1,B-Transfer,Entry,Standard,2025-01-03 09:53:01.029+01,84b31b00000b813e
PO-01,BSA,2,Goods-Out,Entry,Standard,2025-01-03 09:53:01.11+01,84b31b00000b80aa
PO-01,BSA,2,B-Transfer,Exit,Standard,2025-01-03 09:53:01.11+01,84b31b00000b80aa
PO-08,FT,2,WS-02,Exit,Standard,2025-01-03 09:53:01.035+01,84b31b00000b8148
PO-08,FT,2,B-Transfer,Generation,Standard,2025-01-03 09:53:01.035+01,84b31b00000b8148
PO-08,FT,2,B-Transfer,Entry,Standard,2025-01-03 09:53:01.035+01,84b31b00000b8148
PO-07,FT,2,B-Transfer,Exit,Standard,2025-01-03 09:53:15.764+01,84b31b00000b815a
PO-04,BSA,2,WS-05,Entry,Standard,2025-01-03 09:53:15.881+01,84b31b00000b8118
PO-04,BSA,2,Goods-Out,Exit,Standard,2025-01-03 09:53:15.881+01,84b31b00000b8118
PO-08,Car-08,1,WS-02,Exit,Standard,2025-01-03 09:53:15.918+01,84b31b00000b8072
PO-02,Car-02,1,B-Transfer,Exit,Standard,2025-01-03 09:53:16.013+01,84b31b00000b805b
PO-08,BAT,1,WS-03,Entry,Standard,2025-01-03 09:53:16.338+01,84b31b00000b813e
PO-08,BAT,1,B-Transfer,Exit,Standard,2025-01-03 09:53:16.338+01,84b31b00000b813e
PO-04,BSA,2,Goods-Out,Entry,Standard,2025-01-03 09:53:30.745+01,84b31b00000b8118
PO-04,BSA,2,WS-05,Exit,Standard,2025-01-03 09:53:30.745+01,84b31b00000b8118
PO-08,Car-08,1,WS-02,Entry,Standard,2025-01-03 09:53:30.757+01,84b31b00000b8072
PO-04,CHS,1,Goods-Out,Entry,Standard,2025-01-03 09:53:30.795+01,84b31b00000b80f0
PO-04,CHS,1,B-Transfer,Exit,Standard,2025-01-03 09:53:30.795+01,84b31b00000b80f0
PO-07,FT,2,B-Transfer,Entry,Standard,2025-01-03 09:53:30.855+01,84b31b00000b815a
PO-02,Car-02,1,B-Transfer,Entry,Standard,2025-01-03 09:53:30.898+01,84b31b00000b805b
PO-08,RT,2,B-Transfer,Entry,Standard,2025-01-03 09:53:30.901+01,84b31b00000b812a
PO-09,Car-09,1,Goods-In,Exit,Standard,2025-01-03 09:53:31.168+01,84b31b00000b807c
PO-05,Car-05,1,WS-01,Exit,Standard,2025-01-03 09:53:31.953+01,84b31b00000b8062
PO-06,Car-06,1,B-01,Entry,Standard,2025-01-03 09:53:35.146+01,84b31b00000b806c
PO-06,Car-06,1,WS-03,Exit,Standard,2025-01-03 09:53:35.146+01,84b31b00000b806c
PO-05,Car-05,1,WS-01,Entry,Standard,2025-01-03 09:53:46.039+01,84b31b00000b8062
PO-09,Car-09,1,Goods-In,Entry,Standard,2025-01-03 09:53:46.059+01,84b31b00000b807c
PO-06,Car-06,1,WS-03,Entry,Standard,2025-01-03 09:53:46.646+01,84b31b00000b806c
PO-06,Car-06,1,B-01,Exit,Standard,2025-01-03 09:53:46.646+01,84b31b00000b806c
PO-08,BAT,1,B-Transfer,Entry,Standard,2025-01-03 09:54:00.832+01,84b31b00000b813e
PO-08,BAT,1,WS-03,Exit,Standard,2025-01-03 09:54:00.832+01,84b31b00000b813e
PO-02,SSA,2,B-Transfer,Entry,Standard,2025-01-03 09:54:00.848+01,84b31b00000b8127
PO-02,SSA,2,WS-03,Exit,Standard,2025-01-03 09:54:00.848+01,84b31b00000b8127
PO-03,SSA,1,B-Transfer,Exit,Standard,2025-01-03 09:54:01.043+01,84b31b00000b807e
PO-05,SSA,1,WS-01,Generation,Standard,2025-01-03 09:54:02.046+01,84b31b00000b80af
PO-03,SSA,1,B-Transfer,Entry,Standard,2025-01-03 09:54:15.854+01,84b31b00000b807e
PO-06,Car-06,1,B-03,Entry,Standard,2025-01-03 09:54:32.208+01,84b31b00000b806c
PO-06,Car-06,1,WS-03,Exit,Standard,2025-01-03 09:54:32.208+01,84b31b00000b806c
PO-06,SSA,0,WS-03,Generation,Standard,2025-01-03 09:54:00.851+01,84b31b00000b80bc
PO-06,Car-06,1,WS-03,Entry,Standard,2025-01-03 09:54:46.212+01,84b31b00000b806c
PO-06,Car-06,1,B-03,Exit,Standard,2025-01-03 09:54:46.212+01,84b31b00000b806c
PO-08,BOSP,1,B-Transfer,Exit,Standard,2025-01-03 09:54:46.979+01,84b31b00000b8134
PO-02,BSA,2,B-Transfer,Entry,Standard,2025-01-03 09:54:47.361+01,84b31b00000b8119
PO-03,SSA,1,B-Transfer,Exit,Standard,2025-01-03 09:55:00.73+01,84b31b00000b807e
PO-05,SSA,1,WS-01,Exit,Standard,2025-01-03 09:55:00.847+01,84b31b00000b80af
PO-05,SSA,1,B-Transfer,Generation,Standard,2025-01-03 09:55:00.847+01,84b31b00000b80af
PO-05,SSA,1,B-Transfer,Entry,Standard,2025-01-03 09:55:00.847+01,84b31b00000b80af
PO-08,BOSP,1,B-Transfer,Entry,Standard,2025-01-03 09:55:00.922+01,84b31b00000b8134
PO-07,BAT,1,B-Transfer,Exit,Standard,2025-01-03 09:55:01.989+01,84b31b00000b816f
PO-06,SSA,0,WS-03,Exit,Standard,2025-01-03 09:55:02.134+01,84b31b00000b80bc
PO-06,SSA,0,B-Transfer,Generation,Standard,2025-01-03 09:55:02.134+01,84b31b00000b80bc
PO-06,SSA,0,B-Transfer,Entry,Standard,2025-01-03 09:55:02.134+01,84b31b00000b80bc
PO-06,FAX,1,WS-03,Generation,Standard,2025-01-03 09:55:01.06+01,84b31b00000b80bd
PO-07,BAT,1,B-Transfer,Entry,Standard,2025-01-03 09:55:15.898+01,84b31b00000b816f
PO-06,FAX,1,WS-03,Exit,Standard,2025-01-03 09:55:30.876+01,84b31b00000b80bd
PO-06,FAX,1,B-Transfer,Generation,Standard,2025-01-03 09:55:30.876+01,84b31b00000b80bd
PO-06,FAX,1,B-Transfer,Entry,Standard,2025-01-03 09:55:30.876+01,84b31b00000b80bd
PO-02,FAX,1,B-Transfer,Exit,Standard,2025-01-03 09:55:45.757+01,84b31b00000b8126
PO-04,Car-04,1,Goods-Out,Entry,Standard,2025-01-03 09:56:00.959+01,84b31b00000b8060
PO-04,Car-04,1,B-Transfer,Exit,Standard,2025-01-03 09:56:00.959+01,84b31b00000b8060
PO-08,FT,2,Goods-Out,Entry,Standard,2025-01-03 09:56:00.972+01,84b31b00000b8148
PO-08,FT,2,B-Transfer,Exit,Standard,2025-01-03 09:56:00.972+01,84b31b00000b8148
PO-01,Car-01,1,Goods-Out,Entry,Standard,2025-01-03 09:56:01.039+01,84b31b00000b8055
